city,Temperature,Rainfall,WindSpeed,Flood_Risk
Mumbai,26.9,41.0,22.7,0
Mumbai,28.4,10.1,25.6,0
Mumbai,29.3,7.1,21.7,0
Mumbai,28.4,4.7,19.8,0
Mumbai,28.2,9.5,21.4,0
Mumbai,27.3,16.0,22.2,0
Mumbai,27.5,12.5,22.1,0
Mumbai,27.8,8.4,25.1,0
Mumbai,28.4,4.7,21.6,0
Mumbai,28.1,9.2,21.4,0
Mumbai,26.6,23.3,21.4,0
Mumbai,26.6,25.4,22.0,0
Mumbai,26.6,32.2,26.6,0
Mumbai,27.1,13.6,21.4,0
Mumbai,27.0,8.7,21.4,0
Mumbai,27.9,8.8,26.7,0
Mumbai,27.7,9.5,29.5,0
Mumbai,27.7,9.1,23.9,0
Mumbai,27.3,14.8,21.7,0
Mumbai,26.9,13.7,20.3,0
Mumbai,27.5,10.2,20.6,0
Mumbai,27.5,14.4,23.1,0
Mumbai,27.4,21.9,22.6,0
Mumbai,27.3,6.8,19.2,0
Mumbai,27.7,6.7,17.8,0
Mumbai,28.3,4.2,21.7,0
Mumbai,28.1,4.5,21.1,0
Mumbai,28.2,5.2,19.7,0
Mumbai,28.1,3.3,17.0,0
Mumbai,27.9,5.1,15.5,0
Mumbai,28.0,4.6,15.4,0
Mumbai,27.1,11.0,17.3,0
Mumbai,27.5,6.1,19.6,0
Mumbai,27.6,4.3,20.0,0
Mumbai,27.5,6.6,19.4,0
Mumbai,28.8,4.6,19.6,0
Mumbai,29.1,1.2,15.6,0
Mumbai,29.2,3.6,16.5,0
Mumbai,27.3,17.0,17.3,0
Mumbai,26.0,38.1,18.9,0
Mumbai,26.5,50.4,16.7,1
Mumbai,27.0,25.7,15.9,0
Mumbai,28.3,11.9,12.0,0
Mumbai,28.4,9.8,15.6,0
Mumbai,27.6,15.7,23.3,0
Mumbai,28.5,17.7,19.5,0
Mumbai,27.9,30.3,17.2,0
Mumbai,26.4,51.9,19.6,1
Mumbai,26.1,39.1,23.2,0
Mumbai,26.9,19.6,27.6,0
Mumbai,28.2,10.1,27.2,0
Mumbai,27.8,13.7,25.3,0
Mumbai,27.6,11.6,21.9,0
Mumbai,27.5,16.3,21.6,0
Mumbai,27.0,47.8,15.7,0
Mumbai,28.5,4.6,22.5,0
Mumbai,27.3,5.1,23.2,0
Mumbai,27.7,4.8,22.5,0
Mumbai,27.8,8.6,21.4,0
Mumbai,28.4,3.9,18.7,0
Mumbai,28.1,1.3,16.1,0
Mumbai,28.1,3.4,13.4,0
Mumbai,28.1,0.6,11.2,0
Mumbai,28.4,1.2,12.8,0
Mumbai,28.3,1.5,10.2,0
Mumbai,27.6,4.1,13.7,0
Mumbai,28.1,1.2,15.4,0
Mumbai,28.3,0.8,13.3,0
Mumbai,28.0,0.8,10.1,0
Mumbai,28.9,0.8,13.1,0
Mumbai,30.2,0.7,14.9,0
Mumbai,30.0,1.3,17.7,0
Mumbai,31.3,0.0,16.3,0
Mumbai,32.2,0.0,14.8,0
Mumbai,30.8,7.6,16.5,0
Mumbai,29.9,10.5,15.2,0
Mumbai,28.8,17.6,18.7,0
Mumbai,28.4,13.0,15.2,0
Mumbai,28.7,16.3,10.1,0
Mumbai,29.0,26.3,13.1,0
Mumbai,28.1,9.2,10.7,0
Mumbai,30.2,0.0,11.3,0
Mumbai,30.2,3.3,10.1,0
Mumbai,31.1,0.3,11.7,0
Mumbai,31.5,0.0,13.5,0
Mumbai,31.8,0.0,10.5,0
Mumbai,31.4,0.0,12.5,0
Mumbai,32.3,0.0,12.8,0
Mumbai,32.6,0.0,11.3,0
Mumbai,32.7,0.0,10.7,0
Mumbai,32.6,0.0,11.6,0
Mumbai,32.6,0.0,14.0,0
Mumbai,33.1,0.0,16.4,0
Mumbai,32.7,0.0,15.3,0
Mumbai,31.8,0.6,13.8,0
Mumbai,31.6,0.0,12.0,0
Mumbai,32.0,1.8,9.9,0
Mumbai,32.0,0.0,9.5,0
Mumbai,31.8,0.0,9.6,0
Mumbai,31.9,0.0,12.3,0
Mumbai,32.0,0.0,11.4,0
Mumbai,32.5,0.0,11.3,0
Mumbai,32.4,0.0,12.3,0
Mumbai,32.4,0.0,14.3,0
Mumbai,31.6,0.0,13.0,0
Mumbai,30.8,0.0,12.3,0
Mumbai,31.7,0.0,15.1,0
Mumbai,30.6,0.0,12.8,0
Mumbai,30.4,0.0,12.5,0
Mumbai,31.0,0.0,10.3,0
Mumbai,31.6,0.0,13.5,0
Mumbai,31.5,0.0,11.5,0
Mumbai,30.8,0.0,11.5,0
Mumbai,30.3,0.0,11.7,0
Mumbai,31.3,0.0,12.9,0
Mumbai,30.6,0.0,12.9,0
Mumbai,30.0,0.0,12.6,0
Mumbai,30.2,0.0,10.0,0
Mumbai,31.6,0.0,13.2,0
Mumbai,31.8,0.0,12.7,0
Mumbai,31.4,0.0,17.8,0
Mumbai,30.7,0.0,16.6,0
Mumbai,30.5,0.0,16.8,0
Mumbai,30.6,0.0,15.7,0
Mumbai,31.2,0.0,13.4,0
Mumbai,31.4,0.0,11.3,0
Mumbai,31.7,0.0,13.8,0
Mumbai,31.5,0.0,14.0,0
Mumbai,31.5,0.0,13.5,0
Mumbai,31.8,0.0,12.7,0
Mumbai,31.4,0.0,16.5,0
Mumbai,31.1,0.0,13.7,0
Mumbai,30.6,0.0,11.2,0
Mumbai,30.7,0.0,14.5,0
Mumbai,30.6,0.0,14.3,0
Mumbai,30.1,0.0,14.7,0
Mumbai,29.6,0.0,15.1,0
Mumbai,31.2,0.0,11.8,0
Mumbai,32.0,0.0,13.7,0
Mumbai,32.9,0.0,15.7,0
Mumbai,32.0,0.0,12.7,0
Mumbai,31.8,0.0,14.1,0
Mumbai,31.8,0.0,14.0,0
Mumbai,31.6,0.0,13.5,0
Mumbai,29.4,0.0,13.9,0
Mumbai,28.3,0.0,11.8,0
Mumbai,29.4,0.0,12.6,0
Mumbai,28.0,0.0,13.0,0
Mumbai,27.9,0.0,12.7,0
Mumbai,29.7,0.0,12.4,0
Mumbai,31.2,0.0,13.3,0
Mumbai,31.9,0.0,15.8,0
Mumbai,31.5,0.0,15.1,0
Mumbai,30.6,0.0,15.8,0
Mumbai,31.2,0.0,14.2,0
Mumbai,31.4,0.0,10.7,0
Mumbai,30.7,0.0,10.8,0
Mumbai,31.0,0.0,12.3,0
Mumbai,30.4,0.0,15.9,0
Mumbai,31.4,0.0,17.1,0
Mumbai,30.8,0.0,14.4,0
Mumbai,30.5,0.0,14.1,0
Mumbai,29.7,0.0,14.4,0
Mumbai,29.3,0.0,15.6,0
Mumbai,28.7,0.0,13.3,0
Mumbai,29.1,0.0,12.9,0
Mumbai,28.5,0.0,14.6,0
Mumbai,28.4,0.0,14.1,0
Mumbai,28.4,0.0,14.0,0
Mumbai,27.9,0.0,16.6,0
Mumbai,26.9,0.0,13.7,0
Mumbai,26.5,0.0,14.5,0
Mumbai,28.0,0.0,14.7,0
Mumbai,29.5,0.0,14.2,0
Mumbai,30.6,0.0,14.0,0
Mumbai,30.4,0.0,16.8,0
Mumbai,31.9,0.0,15.8,0
Mumbai,31.5,0.0,14.0,0
Mumbai,31.6,0.0,12.4,0
Mumbai,31.0,0.0,13.6,0
Mumbai,30.6,0.0,15.4,0
Mumbai,30.3,0.0,12.9,0
Mumbai,28.2,0.0,16.6,0
Mumbai,26.1,0.0,21.1,0
Mumbai,28.2,0.0,19.2,0
Mumbai,29.5,0.0,17.1,0
Mumbai,28.9,0.0,16.3,0
Mumbai,29.5,0.0,15.6,0
Mumbai,28.2,0.0,14.7,0
Mumbai,28.4,0.0,15.0,0
Mumbai,28.8,0.0,16.4,0
Mumbai,29.2,0.0,16.6,0
Mumbai,29.7,0.0,14.6,0
Mumbai,29.5,0.0,17.4,0
Mumbai,29.1,0.0,15.7,0
Mumbai,28.9,0.0,16.4,0
Mumbai,29.3,0.0,17.3,0
Mumbai,30.7,0.0,18.9,0
Mumbai,29.8,0.0,18.0,0
Mumbai,30.1,0.0,18.2,0
Mumbai,28.5,0.0,19.7,0
Mumbai,27.8,0.0,19.9,0
Mumbai,27.1,0.0,22.0,0
Mumbai,27.9,0.0,20.1,0
Mumbai,29.5,0.0,17.6,0
Mumbai,31.9,0.0,15.7,0
Mumbai,30.5,0.0,16.3,0
Mumbai,31.8,0.0,13.6,0
Mumbai,33.0,0.0,13.0,0
Mumbai,33.5,0.0,14.9,0
Mumbai,32.4,0.0,13.9,0
Mumbai,29.8,0.0,17.4,0
Mumbai,27.1,0.3,17.1,0
Mumbai,27.6,0.0,18.8,0
Mumbai,30.6,0.0,16.0,0
Mumbai,31.3,0.0,16.2,0
Mumbai,32.5,0.0,16.4,0
Mumbai,31.6,0.0,15.9,0
Mumbai,30.4,0.0,15.5,0
Mumbai,29.9,0.0,16.2,0
Mumbai,32.1,0.0,18.1,0
Mumbai,31.9,0.0,18.5,0
Mumbai,30.6,0.0,20.0,0
Mumbai,29.7,0.0,18.3,0
Mumbai,33.1,0.0,21.5,0
Mumbai,34.7,0.0,18.0,0
Mumbai,35.1,0.0,20.1,0
Mumbai,35.4,0.0,17.1,0
Mumbai,35.4,0.0,16.3,0
Mumbai,35.9,0.0,14.5,0
Mumbai,36.2,0.0,16.0,0
Mumbai,37.2,0.0,14.4,0
Mumbai,34.3,0.0,17.1,0
Mumbai,33.7,0.0,18.4,0
Mumbai,32.8,0.0,18.1,0
Mumbai,31.4,0.0,16.8,0
Mumbai,30.7,0.0,16.3,0
Mumbai,29.3,0.0,14.0,0
Mumbai,30.9,0.0,20.1,0
Mumbai,33.3,0.0,20.5,0
Mumbai,32.2,0.0,18.1,0
Mumbai,32.7,0.0,16.1,0
Mumbai,32.7,0.0,16.8,0
Mumbai,32.1,0.0,14.6,0
Mumbai,32.4,0.0,16.8,0
Mumbai,32.8,0.0,19.4,0
Mumbai,31.3,0.0,17.0,0
Mumbai,30.8,0.0,19.8,0
Mumbai,32.0,0.0,19.0,0
Mumbai,33.2,0.0,19.0,0
Mumbai,31.0,0.0,20.2,0
Mumbai,30.4,0.0,20.6,0
Mumbai,31.7,0.0,21.3,0
Mumbai,31.4,0.0,20.2,0
Mumbai,33.0,0.0,20.9,0
Mumbai,33.9,0.0,18.6,0
Mumbai,31.5,0.0,18.6,0
Mumbai,30.5,0.0,17.6,0
Mumbai,30.7,0.0,18.4,0
Mumbai,32.0,0.0,19.5,0
Mumbai,32.5,0.0,18.3,0
Mumbai,31.1,0.0,16.3,0
Mumbai,32.4,0.0,19.7,0
Mumbai,32.2,0.0,21.2,0
Mumbai,32.7,0.0,22.4,0
Mumbai,32.2,0.0,21.8,0
Mumbai,32.3,0.0,20.0,0
Mumbai,32.8,0.0,18.4,0
Mumbai,34.0,0.0,20.5,0
Mumbai,32.6,0.0,18.5,0
Mumbai,31.7,0.0,19.8,0
Mumbai,29.7,0.0,16.2,0
Mumbai,30.2,0.0,18.1,0
Mumbai,29.8,0.0,17.4,0
Mumbai,30.2,0.0,19.3,0
Mumbai,30.6,0.0,20.7,0
Mumbai,30.9,0.0,18.3,0
Mumbai,32.0,0.0,20.4,0
Mumbai,32.5,0.0,19.6,0
Mumbai,33.7,0.0,21.1,0
Mumbai,35.3,0.0,20.6,0
Mumbai,35.3,0.0,18.0,0
Mumbai,35.2,0.0,22.6,0
Mumbai,34.3,0.0,18.9,0
Mumbai,35.1,0.0,20.3,0
Mumbai,35.3,0.0,23.7,0
Mumbai,35.1,0.0,18.3,0
Mumbai,33.7,0.0,18.4,0
Mumbai,31.7,0.0,16.2,0
Mumbai,32.4,0.0,18.4,0
Mumbai,32.9,0.0,19.3,0
Mumbai,32.0,0.0,19.6,0
Mumbai,32.1,0.0,18.8,0
Mumbai,32.2,0.0,17.4,0
Mumbai,32.3,0.0,18.5,0
Mumbai,32.0,0.0,17.3,0
Mumbai,32.5,0.0,19.1,0
Mumbai,32.2,0.0,17.3,0
Mumbai,32.1,0.0,20.0,0
Mumbai,31.8,0.0,18.8,0
Mumbai,31.9,0.0,19.5,0
Mumbai,31.4,0.0,20.3,0
Mumbai,31.7,0.0,15.5,0
Mumbai,32.3,0.0,16.9,0
Mumbai,32.4,0.0,17.7,0
Mumbai,32.5,0.0,18.4,0
Mumbai,32.3,0.0,17.9,0
Mumbai,32.7,0.0,18.7,0
Mumbai,33.0,0.0,18.5,0
Mumbai,32.6,0.0,17.3,0
Mumbai,32.8,0.4,19.9,0
Mumbai,32.9,1.0,17.7,0
Mumbai,33.0,1.6,18.0,0
Mumbai,32.8,3.0,20.3,0
Mumbai,32.5,2.9,22.9,0
Mumbai,32.4,0.4,21.3,0
Mumbai,32.3,1.1,18.9,0
Mumbai,32.6,0.0,17.0,0
Mumbai,31.9,5.0,18.7,0
Mumbai,31.6,12.4,20.0,0
Mumbai,31.0,4.6,20.1,0
Mumbai,30.9,0.5,15.9,0
Mumbai,31.6,8.3,16.6,0
Mumbai,29.4,40.5,14.1,0
Mumbai,28.3,33.7,22.9,0
Mumbai,27.1,63.5,26.5,1
Mumbai,27.6,34.3,24.8,0
Mumbai,28.7,8.0,23.7,0
Mumbai,28.3,9.1,21.6,0
Mumbai,28.5,8.4,17.8,0
Mumbai,28.1,23.2,18.9,0
Mumbai,27.7,83.3,33.3,1
Mumbai,27.0,110.2,33.3,2
Mumbai,26.8,76.9,28.9,1
Mumbai,27.5,27.2,20.9,0
Mumbai,27.2,28.4,19.1,0
Mumbai,28.3,14.9,18.0,0
Mumbai,27.9,19.3,16.1,0
Mumbai,27.5,7.3,16.4,0
Mumbai,27.7,6.9,18.5,0
Mumbai,27.8,11.7,17.6,0
Mumbai,26.5,18.0,19.1,0
Mumbai,26.3,25.4,22.5,0
Mumbai,27.3,12.0,25.5,0
Mumbai,27.3,18.7,28.0,0
Mumbai,27.7,12.5,27.1,0
Mumbai,27.5,12.6,25.5,0
Mumbai,27.3,16.4,20.9,0
Mumbai,27.8,10.0,19.4,0
Mumbai,27.8,5.2,21.9,0
Mumbai,27.2,8.1,20.1,0
Mumbai,27.5,8.3,21.6,0
Mumbai,27.6,11.2,18.4,0
Mumbai,27.5,15.1,18.0,0
Mumbai,26.4,10.0,15.6,0
Mumbai,27.3,13.7,20.6,0
Mumbai,27.0,49.1,27.1,0
Mumbai,25.8,53.0,19.2,1
Mumbai,25.8,74.1,21.0,1
Mumbai,26.0,18.1,20.0,0
Mumbai,27.9,10.1,18.2,0
Mumbai,27.0,6.8,17.6,0
Mumbai,26.4,30.3,20.3,0
Mumbai,25.9,36.8,18.5,0
Mumbai,26.4,47.4,23.0,0
Mumbai,26.1,39.7,23.1,0
Mumbai,25.7,43.4,22.7,0
Mumbai,26.3,45.9,26.3,0
Mumbai,27.3,22.5,26.6,0
Mumbai,25.8,76.6,22.5,1
Mumbai,26.1,43.0,30.2,0
Mumbai,26.8,23.7,28.9,0
Mumbai,27.4,13.8,26.4,0
Mumbai,27.0,27.1,28.8,0
Mumbai,26.8,27.0,28.7,0
Mumbai,27.8,16.8,30.3,0
Mumbai,26.6,18.0,29.5,0
Mumbai,26.5,33.8,26.1,0
Mumbai,25.6,31.5,27.5,0
Mumbai,25.7,27.9,27.4,0
Mumbai,26.8,8.3,24.0,0
Mumbai,27.2,6.1,17.7,0
Mumbai,27.0,4.0,14.5,0
Mumbai,26.9,6.6,15.8,0
Mumbai,27.2,8.7,15.8,0
Mumbai,27.3,9.4,17.1,0
Mumbai,27.2,15.2,18.1,0
Mumbai,26.7,21.1,18.7,0
Mumbai,27.3,15.3,21.3,0
Mumbai,27.3,16.4,20.3,0
Mumbai,25.9,22.8,18.5,0
Mumbai,26.3,14.4,23.2,0
Mumbai,27.6,14.4,18.5,0
Mumbai,27.4,11.1,18.8,0
Mumbai,27.1,22.9,19.6,0
Mumbai,27.3,12.3,18.6,0
Mumbai,27.8,3.8,18.2,0
Mumbai,28.0,3.6,22.1,0
Mumbai,27.7,6.0,19.2,0
Mumbai,27.6,3.2,17.9,0
Mumbai,27.0,3.3,18.1,0
Mumbai,27.5,6.4,17.3,0
Mumbai,26.6,9.5,16.6,0
Mumbai,27.1,4.9,14.8,0
Mumbai,27.4,2.7,14.8,0
Mumbai,27.3,3.3,15.3,0
Mumbai,27.1,5.2,18.8,0
Mumbai,27.9,3.8,14.8,0
Mumbai,28.3,2.0,13.4,0
Mumbai,28.6,1.2,15.3,0
Mumbai,28.8,0.8,14.1,0
Mumbai,28.5,1.2,15.2,0
Mumbai,27.7,3.8,15.1,0
Mumbai,27.0,5.5,15.9,0
Mumbai,27.4,4.3,14.2,0
Mumbai,28.1,0.9,14.3,0
Mumbai,28.9,0.4,13.0,0
Mumbai,28.7,1.5,12.0,0
Mumbai,27.7,18.7,15.8,0
Mumbai,28.2,15.1,11.3,0
Mumbai,30.1,1.1,12.1,0
Mumbai,30.2,1.2,10.6,0
Mumbai,29.3,6.1,11.0,0
Mumbai,28.8,15.6,13.4,0
Mumbai,28.2,12.8,10.9,0
Mumbai,29.2,10.8,16.4,0
Mumbai,29.0,19.4,17.7,0
Mumbai,27.9,15.3,8.7,0
Mumbai,29.2,10.0,17.1,0
Mumbai,28.6,2.1,23.4,0
Mumbai,27.8,5.2,23.0,0
Mumbai,27.1,5.2,26.7,0
Mumbai,26.9,14.3,22.3,0
Mumbai,27.5,3.6,26.7,0
Mumbai,28.2,4.5,29.0,0
Mumbai,27.8,4.4,22.1,0
Mumbai,28.5,2.4,20.2,0
Mumbai,27.9,4.6,15.8,0
Mumbai,28.7,2.2,14.6,0
Mumbai,28.6,4.0,18.3,0
Mumbai,28.7,1.8,19.3,0
Mumbai,29.5,0.2,17.4,0
Mumbai,27.7,4.6,22.5,0
Mumbai,29.0,0.1,17.0,0
Mumbai,28.9,3.1,13.4,0
Mumbai,28.9,1.0,14.4,0
Mumbai,29.3,0.3,15.0,0
Mumbai,29.0,1.2,15.5,0
Mumbai,28.8,2.5,16.5,0
Mumbai,28.0,5.8,14.2,0
Mumbai,28.8,1.2,12.3,0
Mumbai,28.8,2.0,14.5,0
Mumbai,28.8,1.7,13.3,0
Mumbai,29.5,2.2,13.0,0
Mumbai,30.0,1.7,11.3,0
Mumbai,32.0,1.0,9.1,0
Mumbai,32.5,0.0,12.7,0
Mumbai,33.0,0.0,12.3,0
Mumbai,31.7,0.0,11.2,0
Mumbai,32.7,0.0,12.7,0
Mumbai,32.6,0.0,13.7,0
Mumbai,32.2,0.0,13.8,0
Mumbai,32.2,0.0,15.2,0
Mumbai,32.0,0.0,13.2,0
Mumbai,30.7,1.5,11.0,0
Mumbai,29.9,1.4,13.2,0
Mumbai,29.3,1.2,11.2,0
Mumbai,30.6,0.0,14.5,0
Mumbai,32.0,0.0,13.2,0
Mumbai,32.1,0.0,12.0,0
Mumbai,31.9,0.0,12.7,0
Mumbai,32.3,0.0,15.5,0
Mumbai,32.8,0.0,14.0,0
Mumbai,32.8,0.0,11.2,0
Mumbai,32.6,0.0,14.1,0
Mumbai,31.6,0.0,12.7,0
Mumbai,31.5,0.0,12.4,0
Mumbai,31.3,0.0,14.6,0
Mumbai,31.5,0.0,11.6,0
Mumbai,32.0,0.0,14.9,0
Mumbai,31.1,0.0,18.6,0
Mumbai,30.9,0.0,14.6,0
Mumbai,31.0,0.0,14.3,0
Mumbai,31.1,0.0,13.6,0
Mumbai,31.5,0.0,16.8,0
Mumbai,30.9,0.0,18.1,0
Mumbai,31.8,0.0,17.0,0
Mumbai,32.3,0.0,16.6,0
Mumbai,32.5,0.0,15.9,0
Mumbai,31.7,0.0,16.4,0
Mumbai,30.8,0.0,13.4,0
Mumbai,31.8,0.0,12.6,0
Mumbai,31.8,0.0,12.5,0
Mumbai,31.9,0.0,14.3,0
Mumbai,31.5,0.0,15.2,0
Mumbai,31.6,0.2,15.4,0
Mumbai,32.0,0.0,14.1,0
Mumbai,33.0,0.0,15.1,0
Mumbai,31.5,0.0,17.8,0
Mumbai,31.5,0.0,12.0,0
Mumbai,31.8,0.0,10.9,0
Mumbai,31.0,0.0,11.8,0
Mumbai,31.7,0.0,16.5,0
Mumbai,31.8,0.3,11.0,0
Mumbai,32.2,0.0,17.3,0
Mumbai,31.2,0.0,15.7,0
Mumbai,30.3,0.0,15.6,0
Mumbai,29.7,0.0,13.1,0
Mumbai,30.5,0.0,14.0,0
Mumbai,30.9,0.0,13.7,0
Mumbai,30.9,0.0,14.5,0
Mumbai,30.9,0.0,15.5,0
Mumbai,30.0,0.0,15.6,0
Mumbai,30.4,0.0,11.8,0
Mumbai,30.5,0.0,13.4,0
Mumbai,30.5,0.0,14.3,0
Mumbai,30.4,0.0,16.0,0
Mumbai,30.0,0.0,16.1,0
Mumbai,29.6,0.0,13.4,0
Mumbai,28.6,0.0,13.4,0
Mumbai,28.5,0.0,11.9,0
Mumbai,29.7,0.0,16.8,0
Mumbai,30.1,0.0,12.0,0
Mumbai,30.3,0.0,18.4,0
Mumbai,29.7,0.0,15.3,0
Mumbai,30.0,0.0,13.4,0
Mumbai,28.7,0.0,17.5,0
Mumbai,28.3,0.0,19.0,0
Mumbai,28.3,0.0,16.7,0
Mumbai,26.8,0.0,15.1,0
Mumbai,27.8,0.0,18.1,0
Mumbai,29.8,0.0,16.1,0
Mumbai,30.4,0.0,14.6,0
Mumbai,30.3,0.0,15.7,0
Mumbai,28.7,0.0,17.2,0
Mumbai,28.1,0.0,19.9,0
Mumbai,28.9,0.0,15.3,0
Mumbai,30.3,0.0,11.3,0
Mumbai,29.8,0.0,15.2,0
Mumbai,27.9,0.0,16.7,0
Mumbai,27.0,0.0,17.5,0
Mumbai,25.5,0.0,16.6,0
Mumbai,27.2,0.0,15.5,0
Mumbai,27.6,0.0,17.1,0
Mumbai,27.9,0.0,16.5,0
Mumbai,28.7,0.0,16.6,0
Mumbai,28.5,0.0,15.3,0
Mumbai,25.7,0.0,14.7,0
Mumbai,27.7,0.0,17.0,0
Mumbai,28.0,0.0,14.0,0
Mumbai,28.4,0.0,15.6,0
Mumbai,26.6,0.4,11.4,0
Mumbai,28.9,0.0,16.3,0
Mumbai,29.2,0.0,19.6,0
Mumbai,28.6,0.0,14.8,0
Mumbai,30.4,0.0,19.8,0
Mumbai,31.6,0.0,13.2,0
Mumbai,32.1,0.0,17.6,0
Mumbai,30.7,0.0,17.3,0
Mumbai,30.5,0.0,13.5,0
Mumbai,31.4,0.0,14.0,0
Mumbai,31.7,0.0,14.5,0
Mumbai,31.3,0.0,12.0,0
Mumbai,31.4,0.0,11.4,0
Mumbai,31.5,0.0,17.3,0
Mumbai,31.6,0.0,14.9,0
Mumbai,31.7,0.0,17.0,0
Mumbai,29.9,0.0,15.5,0
Mumbai,29.7,0.0,16.3,0
Mumbai,28.9,0.0,18.5,0
Mumbai,28.1,0.0,18.6,0
Mumbai,28.0,0.0,16.8,0
Mumbai,26.8,0.0,18.9,0
Mumbai,27.2,0.0,16.4,0
Mumbai,26.4,0.0,20.8,0
Mumbai,26.1,0.2,12.1,0
Mumbai,25.2,0.1,15.0,0
Mumbai,26.6,0.0,16.6,0
Mumbai,29.9,0.0,18.5,0
Mumbai,31.6,0.0,15.0,0
Mumbai,31.8,0.0,14.5,0
Mumbai,29.9,0.0,16.2,0
Mumbai,28.0,0.0,17.1,0
Mumbai,27.7,0.0,14.0,0
Mumbai,29.5,0.0,16.1,0
Mumbai,30.6,0.0,19.7,0
Mumbai,31.0,0.0,18.7,0
Mumbai,29.4,0.0,15.4,0
Mumbai,28.9,0.0,17.7,0
Mumbai,27.7,0.0,18.6,0
Mumbai,27.8,0.0,16.6,0
Mumbai,30.4,0.0,21.9,0
Mumbai,31.2,0.0,21.9,0
Mumbai,29.5,0.0,16.9,0
Mumbai,29.4,0.0,18.6,0
Mumbai,28.7,0.0,16.7,0
Mumbai,29.1,0.3,19.1,0
Mumbai,29.7,0.0,16.9,0
Mumbai,29.2,0.0,16.9,0
Mumbai,29.4,0.0,16.2,0
Mumbai,30.0,0.0,13.9,0
Mumbai,32.8,0.6,19.5,0
Mumbai,32.5,0.0,16.1,0
Mumbai,33.2,0.0,15.9,0
Mumbai,34.0,0.0,17.9,0
Mumbai,34.4,0.0,19.3,0
Mumbai,35.3,0.0,17.4,0
Mumbai,34.1,0.0,22.7,0
Mumbai,35.0,0.0,18.9,0
Mumbai,34.2,0.0,18.6,0
Mumbai,32.3,0.0,16.6,0
Mumbai,29.9,0.0,15.0,0
Mumbai,32.3,0.0,18.8,0
Mumbai,31.5,0.0,19.1,0
Mumbai,32.4,0.0,18.7,0
Mumbai,33.2,0.0,19.6,0
Mumbai,32.8,0.0,22.0,0
Mumbai,32.6,0.0,19.2,0
Mumbai,34.3,0.0,21.8,0
Mumbai,36.0,0.0,23.7,0
Mumbai,33.0,0.0,20.1,0
Mumbai,32.9,0.0,18.9,0
Mumbai,32.4,0.0,18.5,0
Mumbai,33.7,0.0,22.2,0
Mumbai,36.4,0.0,18.1,0
Mumbai,33.4,0.0,17.1,0
Mumbai,33.2,0.0,19.4,0
Mumbai,32.1,0.0,15.4,0
Mumbai,32.1,0.0,18.3,0
Mumbai,31.2,0.0,16.7,0
Mumbai,31.5,0.0,17.1,0
Mumbai,32.2,0.0,17.4,0
Mumbai,32.2,0.0,19.2,0
Mumbai,31.4,0.0,19.8,0
Mumbai,31.2,0.0,18.5,0
Mumbai,30.6,0.0,16.7,0
Mumbai,31.3,0.0,19.1,0
Mumbai,30.7,0.0,18.2,0
Mumbai,31.1,0.0,17.3,0
Mumbai,31.8,0.0,20.9,0
Mumbai,32.7,0.0,20.6,0
Mumbai,35.2,0.0,18.1,0
Mumbai,35.6,0.0,18.5,0
Mumbai,36.8,0.0,18.5,0
Mumbai,35.6,0.0,19.4,0
Mumbai,33.3,0.0,18.1,0
Mumbai,34.7,0.0,18.7,0
Mumbai,33.5,0.0,19.1,0
Mumbai,32.7,0.0,17.8,0
Mumbai,32.9,0.0,17.5,0
Mumbai,33.0,0.0,18.0,0
Mumbai,33.3,0.0,19.2,0
Mumbai,32.3,0.0,17.2,0
Mumbai,33.1,0.0,18.7,0
Mumbai,33.1,0.0,19.4,0
Mumbai,33.3,0.0,21.0,0
Mumbai,34.2,0.0,17.0,0
Mumbai,34.6,0.0,19.4,0
Mumbai,34.4,0.0,16.2,0
Mumbai,33.7,0.0,17.3,0
Mumbai,32.2,0.0,18.1,0
Mumbai,32.3,0.0,19.8,0
Mumbai,32.6,0.0,19.3,0
Mumbai,32.8,0.0,19.7,0
Mumbai,32.6,0.4,19.4,0
Mumbai,33.1,0.0,22.9,0
Mumbai,32.5,0.0,18.7,0
Mumbai,33.5,0.4,22.9,0
Mumbai,33.9,0.0,22.4,0
Mumbai,35.5,0.0,20.4,0
Mumbai,35.1,0.0,17.5,0
Mumbai,33.7,0.0,17.5,0
Mumbai,32.6,0.0,19.5,0
Mumbai,32.9,0.0,18.7,0
Mumbai,33.2,0.0,19.7,0
Mumbai,32.6,0.0,20.2,0
Mumbai,33.0,0.0,20.2,0
Mumbai,33.2,0.0,24.1,0
Mumbai,33.2,0.0,21.7,0
Mumbai,33.0,0.0,19.4,0
Mumbai,32.7,0.0,20.3,0
Mumbai,32.8,0.0,17.7,0
Mumbai,33.1,0.0,17.4,0
Mumbai,34.0,0.0,22.6,0
Mumbai,33.2,0.0,20.1,0
Mumbai,33.1,0.0,18.8,0
Mumbai,33.5,0.0,20.2,0
Mumbai,33.2,0.0,20.3,0
Mumbai,33.1,0.0,19.0,0
Mumbai,33.0,0.0,18.8,0
Mumbai,33.0,0.2,20.4,0
Mumbai,34.9,1.4,26.9,0
Mumbai,33.5,1.4,31.5,0
Mumbai,31.9,1.7,24.9,0
Mumbai,31.3,4.8,24.6,0
Mumbai,29.9,7.1,21.7,0
Mumbai,29.3,9.9,26.3,0
Mumbai,29.6,10.5,27.0,0
